datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/7/2018 2:00:00 AM,1/6/2018 9:00:00 PM,1/7/2018 3:00:00 AM,1/6/2018 10:00:00 PM,AEP,21523
1/7/2018 3:00:00 AM,1/6/2018 10:00:00 PM,1/7/2018 4:00:00 AM,1/6/2018 11:00:00 PM,AEP,21208
1/7/2018 4:00:00 AM,1/6/2018 11:00:00 PM,1/7/2018 5:00:00 AM,1/7/2018 12:00:00 AM,AEP,20786
1/7/2018 5:00:00 AM,1/7/2018 12:00:00 AM,1/7/2018 6:00:00 AM,1/7/2018 1:00:00 AM,AEP,20553
1/7/2018 6:00:00 AM,1/7/2018 1:00:00 AM,1/7/2018 7:00:00 AM,1/7/2018 2:00:00 AM,AEP,20405
1/7/2018 7:00:00 AM,1/7/2018 2:00:00 AM,1/7/2018 8:00:00 AM,1/7/2018 3:00:00 AM,AEP,20559
1/7/2018 8:00:00 AM,1/7/2018 3:00:00 AM,1/7/2018 9:00:00 AM,1/7/2018 4:00:00 AM,AEP,20648
1/7/2018 9:00:00 AM,1/7/2018 4:00:00 AM,1/7/2018 10:00:00 AM,1/7/2018 5:00:00 AM,AEP,20798
1/7/2018 10:00:00 AM,1/7/2018 5:00:00 AM,1/7/2018 11:00:00 AM,1/7/2018 6:00:00 AM,AEP,21026
1/7/2018 11:00:00 AM,1/7/2018 6:00:00 AM,1/7/2018 12:00:00 PM,1/7/2018 7:00:00 AM,AEP,21376
1/7/2018 12:00:00 PM,1/7/2018 7:00:00 AM,1/7/2018 1:00:00 PM,1/7/2018 8:00:00 AM,AEP,21737
1/7/2018 1:00:00 PM,1/7/2018 8:00:00 AM,1/7/2018 2:00:00 PM,1/7/2018 9:00:00 AM,AEP,21815
1/7/2018 2:00:00 PM,1/7/2018 9:00:00 AM,1/7/2018 3:00:00 PM,1/7/2018 10:00:00 AM,AEP,21328
1/7/2018 3:00:00 PM,1/7/2018 10:00:00 AM,1/7/2018 4:00:00 PM,1/7/2018 11:00:00 AM,AEP,20516
1/7/2018 4:00:00 PM,1/7/2018 11:00:00 AM,1/7/2018 5:00:00 PM,1/7/2018 12:00:00 PM,AEP,19674
1/7/2018 5:00:00 PM,1/7/2018 12:00:00 PM,1/7/2018 6:00:00 PM,1/7/2018 1:00:00 PM,AEP,19031
1/7/2018 6:00:00 PM,1/7/2018 1:00:00 PM,1/7/2018 7:00:00 PM,1/7/2018 2:00:00 PM,AEP,18367
1/7/2018 7:00:00 PM,1/7/2018 2:00:00 PM,1/7/2018 8:00:00 PM,1/7/2018 3:00:00 PM,AEP,17910
1/7/2018 8:00:00 PM,1/7/2018 3:00:00 PM,1/7/2018 9:00:00 PM,1/7/2018 4:00:00 PM,AEP,17778
1/7/2018 9:00:00 PM,1/7/2018 4:00:00 PM,1/7/2018 10:00:00 PM,1/7/2018 5:00:00 PM,AEP,18079
1/7/2018 10:00:00 PM,1/7/2018 5:00:00 PM,1/7/2018 11:00:00 PM,1/7/2018 6:00:00 PM,AEP,18879
1/7/2018 11:00:00 PM,1/7/2018 6:00:00 PM,1/8/2018 12:00:00 AM,1/7/2018 7:00:00 PM,AEP,19267
1/8/2018 12:00:00 AM,1/7/2018 7:00:00 PM,1/8/2018 1:00:00 AM,1/7/2018 8:00:00 PM,AEP,19279
1/8/2018 1:00:00 AM,1/7/2018 8:00:00 PM,1/8/2018 2:00:00 AM,1/7/2018 9:00:00 PM,AEP,18992
1/8/2018 2:00:00 AM,1/7/2018 9:00:00 PM,1/8/2018 3:00:00 AM,1/7/2018 10:00:00 PM,AEP,18531
1/8/2018 3:00:00 AM,1/7/2018 10:00:00 PM,1/8/2018 4:00:00 AM,1/7/2018 11:00:00 PM,AEP,17947
1/8/2018 4:00:00 AM,1/7/2018 11:00:00 PM,1/8/2018 5:00:00 AM,1/8/2018 12:00:00 AM,AEP,17387
1/8/2018 5:00:00 AM,1/8/2018 12:00:00 AM,1/8/2018 6:00:00 AM,1/8/2018 1:00:00 AM,AEP,17030
1/8/2018 6:00:00 AM,1/8/2018 1:00:00 AM,1/8/2018 7:00:00 AM,1/8/2018 2:00:00 AM,AEP,16910
1/8/2018 7:00:00 AM,1/8/2018 2:00:00 AM,1/8/2018 8:00:00 AM,1/8/2018 3:00:00 AM,AEP,16883
1/8/2018 8:00:00 AM,1/8/2018 3:00:00 AM,1/8/2018 9:00:00 AM,1/8/2018 4:00:00 AM,AEP,16974
1/8/2018 9:00:00 AM,1/8/2018 4:00:00 AM,1/8/2018 10:00:00 AM,1/8/2018 5:00:00 AM,AEP,17213
1/8/2018 10:00:00 AM,1/8/2018 5:00:00 AM,1/8/2018 11:00:00 AM,1/8/2018 6:00:00 AM,AEP,17719
1/8/2018 11:00:00 AM,1/8/2018 6:00:00 AM,1/8/2018 12:00:00 PM,1/8/2018 7:00:00 AM,AEP,18692
1/8/2018 12:00:00 PM,1/8/2018 7:00:00 AM,1/8/2018 1:00:00 PM,1/8/2018 8:00:00 AM,AEP,19261
1/8/2018 1:00:00 PM,1/8/2018 8:00:00 AM,1/8/2018 2:00:00 PM,1/8/2018 9:00:00 AM,AEP,19345
1/8/2018 2:00:00 PM,1/8/2018 9:00:00 AM,1/8/2018 3:00:00 PM,1/8/2018 10:00:00 AM,AEP,19311
1/8/2018 3:00:00 PM,1/8/2018 10:00:00 AM,1/8/2018 4:00:00 PM,1/8/2018 11:00:00 AM,AEP,19280
1/8/2018 4:00:00 PM,1/8/2018 11:00:00 AM,1/8/2018 5:00:00 PM,1/8/2018 12:00:00 PM,AEP,19089
1/8/2018 5:00:00 PM,1/8/2018 12:00:00 PM,1/8/2018 6:00:00 PM,1/8/2018 1:00:00 PM,AEP,18918
1/8/2018 6:00:00 PM,1/8/2018 1:00:00 PM,1/8/2018 7:00:00 PM,1/8/2018 2:00:00 PM,AEP,18727
1/8/2018 7:00:00 PM,1/8/2018 2:00:00 PM,1/8/2018 8:00:00 PM,1/8/2018 3:00:00 PM,AEP,18492
1/8/2018 8:00:00 PM,1/8/2018 3:00:00 PM,1/8/2018 9:00:00 PM,1/8/2018 4:00:00 PM,AEP,18319
1/8/2018 9:00:00 PM,1/8/2018 4:00:00 PM,1/8/2018 10:00:00 PM,1/8/2018 5:00:00 PM,AEP,18398
1/8/2018 10:00:00 PM,1/8/2018 5:00:00 PM,1/8/2018 11:00:00 PM,1/8/2018 6:00:00 PM,AEP,18852
1/8/2018 11:00:00 PM,1/8/2018 6:00:00 PM,1/9/2018 12:00:00 AM,1/8/2018 7:00:00 PM,AEP,19035
1/9/2018 12:00:00 AM,1/8/2018 7:00:00 PM,1/9/2018 1:00:00 AM,1/8/2018 8:00:00 PM,AEP,18733
1/9/2018 1:00:00 AM,1/8/2018 8:00:00 PM,1/9/2018 2:00:00 AM,1/8/2018 9:00:00 PM,AEP,18378
1/9/2018 2:00:00 AM,1/8/2018 9:00:00 PM,1/9/2018 3:00:00 AM,1/8/2018 10:00:00 PM,AEP,17807
1/9/2018 3:00:00 AM,1/8/2018 10:00:00 PM,1/9/2018 4:00:00 AM,1/8/2018 11:00:00 PM,AEP,17016
1/9/2018 4:00:00 AM,1/8/2018 11:00:00 PM,1/9/2018 5:00:00 AM,1/9/2018 12:00:00 AM,AEP,16248
1/9/2018 5:00:00 AM,1/9/2018 12:00:00 AM,1/9/2018 6:00:00 AM,1/9/2018 1:00:00 AM,AEP,15782
1/9/2018 6:00:00 AM,1/9/2018 1:00:00 AM,1/9/2018 7:00:00 AM,1/9/2018 2:00:00 AM,AEP,15512
1/9/2018 7:00:00 AM,1/9/2018 2:00:00 AM,1/9/2018 8:00:00 AM,1/9/2018 3:00:00 AM,AEP,15346
