datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/2/2020 11:00:00 PM,1/2/2020 6:00:00 PM,1/3/2020 12:00:00 AM,1/2/2020 7:00:00 PM,AEP,15525
1/3/2020 12:00:00 AM,1/2/2020 7:00:00 PM,1/3/2020 1:00:00 AM,1/2/2020 8:00:00 PM,AEP,15336
1/3/2020 1:00:00 AM,1/2/2020 8:00:00 PM,1/3/2020 2:00:00 AM,1/2/2020 9:00:00 PM,AEP,15087
1/3/2020 2:00:00 AM,1/2/2020 9:00:00 PM,1/3/2020 3:00:00 AM,1/2/2020 10:00:00 PM,AEP,14645
1/3/2020 3:00:00 AM,1/2/2020 10:00:00 PM,1/3/2020 4:00:00 AM,1/2/2020 11:00:00 PM,AEP,14067
1/3/2020 4:00:00 AM,1/2/2020 11:00:00 PM,1/3/2020 5:00:00 AM,1/3/2020 12:00:00 AM,AEP,13492
1/3/2020 5:00:00 AM,1/3/2020 12:00:00 AM,1/3/2020 6:00:00 AM,1/3/2020 1:00:00 AM,AEP,12961
1/3/2020 6:00:00 AM,1/3/2020 1:00:00 AM,1/3/2020 7:00:00 AM,1/3/2020 2:00:00 AM,AEP,12785
1/3/2020 7:00:00 AM,1/3/2020 2:00:00 AM,1/3/2020 8:00:00 AM,1/3/2020 3:00:00 AM,AEP,12639
1/3/2020 8:00:00 AM,1/3/2020 3:00:00 AM,1/3/2020 9:00:00 AM,1/3/2020 4:00:00 AM,AEP,12557
1/3/2020 9:00:00 AM,1/3/2020 4:00:00 AM,1/3/2020 10:00:00 AM,1/3/2020 5:00:00 AM,AEP,12729
1/3/2020 10:00:00 AM,1/3/2020 5:00:00 AM,1/3/2020 11:00:00 AM,1/3/2020 6:00:00 AM,AEP,13166
1/3/2020 11:00:00 AM,1/3/2020 6:00:00 AM,1/3/2020 12:00:00 PM,1/3/2020 7:00:00 AM,AEP,14009
1/3/2020 12:00:00 PM,1/3/2020 7:00:00 AM,1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,AEP,14530
1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,AEP,14729
1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,AEP,14778
1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,1/3/2020 4:00:00 PM,1/3/2020 11:00:00 AM,AEP,14886
1/3/2020 4:00:00 PM,1/3/2020 11:00:00 AM,1/3/2020 5:00:00 PM,1/3/2020 12:00:00 PM,AEP,14832
1/3/2020 5:00:00 PM,1/3/2020 12:00:00 PM,1/3/2020 6:00:00 PM,1/3/2020 1:00:00 PM,AEP,14842
1/3/2020 6:00:00 PM,1/3/2020 1:00:00 PM,1/3/2020 7:00:00 PM,1/3/2020 2:00:00 PM,AEP,14733
1/3/2020 7:00:00 PM,1/3/2020 2:00:00 PM,1/3/2020 8:00:00 PM,1/3/2020 3:00:00 PM,AEP,14527
1/3/2020 8:00:00 PM,1/3/2020 3:00:00 PM,1/3/2020 9:00:00 PM,1/3/2020 4:00:00 PM,AEP,14484
1/3/2020 9:00:00 PM,1/3/2020 4:00:00 PM,1/3/2020 10:00:00 PM,1/3/2020 5:00:00 PM,AEP,14500
1/3/2020 10:00:00 PM,1/3/2020 5:00:00 PM,1/3/2020 11:00:00 PM,1/3/2020 6:00:00 PM,AEP,14919
1/3/2020 11:00:00 PM,1/3/2020 6:00:00 PM,1/4/2020 12:00:00 AM,1/3/2020 7:00:00 PM,AEP,14886
1/4/2020 12:00:00 AM,1/3/2020 7:00:00 PM,1/4/2020 1:00:00 AM,1/3/2020 8:00:00 PM,AEP,14647
1/4/2020 1:00:00 AM,1/3/2020 8:00:00 PM,1/4/2020 2:00:00 AM,1/3/2020 9:00:00 PM,AEP,14375
1/4/2020 2:00:00 AM,1/3/2020 9:00:00 PM,1/4/2020 3:00:00 AM,1/3/2020 10:00:00 PM,AEP,13969
1/4/2020 3:00:00 AM,1/3/2020 10:00:00 PM,1/4/2020 4:00:00 AM,1/3/2020 11:00:00 PM,AEP,13358
1/4/2020 4:00:00 AM,1/3/2020 11:00:00 PM,1/4/2020 5:00:00 AM,1/4/2020 12:00:00 AM,AEP,12694
1/4/2020 5:00:00 AM,1/4/2020 12:00:00 AM,1/4/2020 6:00:00 AM,1/4/2020 1:00:00 AM,AEP,12198
1/4/2020 6:00:00 AM,1/4/2020 1:00:00 AM,1/4/2020 7:00:00 AM,1/4/2020 2:00:00 AM,AEP,11881
1/4/2020 7:00:00 AM,1/4/2020 2:00:00 AM,1/4/2020 8:00:00 AM,1/4/2020 3:00:00 AM,AEP,11698
1/4/2020 8:00:00 AM,1/4/2020 3:00:00 AM,1/4/2020 9:00:00 AM,1/4/2020 4:00:00 AM,AEP,11541
1/4/2020 9:00:00 AM,1/4/2020 4:00:00 AM,1/4/2020 10:00:00 AM,1/4/2020 5:00:00 AM,AEP,11621
1/4/2020 10:00:00 AM,1/4/2020 5:00:00 AM,1/4/2020 11:00:00 AM,1/4/2020 6:00:00 AM,AEP,11860
1/4/2020 11:00:00 AM,1/4/2020 6:00:00 AM,1/4/2020 12:00:00 PM,1/4/2020 7:00:00 AM,AEP,12230
1/4/2020 12:00:00 PM,1/4/2020 7:00:00 AM,1/4/2020 1:00:00 PM,1/4/2020 8:00:00 AM,AEP,12723
1/4/2020 1:00:00 PM,1/4/2020 8:00:00 AM,1/4/2020 2:00:00 PM,1/4/2020 9:00:00 AM,AEP,13071
1/4/2020 2:00:00 PM,1/4/2020 9:00:00 AM,1/4/2020 3:00:00 PM,1/4/2020 10:00:00 AM,AEP,13475
1/4/2020 3:00:00 PM,1/4/2020 10:00:00 AM,1/4/2020 4:00:00 PM,1/4/2020 11:00:00 AM,AEP,13700
1/4/2020 4:00:00 PM,1/4/2020 11:00:00 AM,1/4/2020 5:00:00 PM,1/4/2020 12:00:00 PM,AEP,13920
1/4/2020 5:00:00 PM,1/4/2020 12:00:00 PM,1/4/2020 6:00:00 PM,1/4/2020 1:00:00 PM,AEP,14023
1/4/2020 6:00:00 PM,1/4/2020 1:00:00 PM,1/4/2020 7:00:00 PM,1/4/2020 2:00:00 PM,AEP,14014
1/4/2020 7:00:00 PM,1/4/2020 2:00:00 PM,1/4/2020 8:00:00 PM,1/4/2020 3:00:00 PM,AEP,13990
1/4/2020 8:00:00 PM,1/4/2020 3:00:00 PM,1/4/2020 9:00:00 PM,1/4/2020 4:00:00 PM,AEP,14172
1/4/2020 9:00:00 PM,1/4/2020 4:00:00 PM,1/4/2020 10:00:00 PM,1/4/2020 5:00:00 PM,AEP,14455
1/4/2020 10:00:00 PM,1/4/2020 5:00:00 PM,1/4/2020 11:00:00 PM,1/4/2020 6:00:00 PM,AEP,15060
1/4/2020 11:00:00 PM,1/4/2020 6:00:00 PM,1/5/2020 12:00:00 AM,1/4/2020 7:00:00 PM,AEP,15302
1/5/2020 12:00:00 AM,1/4/2020 7:00:00 PM,1/5/2020 1:00:00 AM,1/4/2020 8:00:00 PM,AEP,15237
1/5/2020 1:00:00 AM,1/4/2020 8:00:00 PM,1/5/2020 2:00:00 AM,1/4/2020 9:00:00 PM,AEP,15144
1/5/2020 2:00:00 AM,1/4/2020 9:00:00 PM,1/5/2020 3:00:00 AM,1/4/2020 10:00:00 PM,AEP,14882
1/5/2020 3:00:00 AM,1/4/2020 10:00:00 PM,1/5/2020 4:00:00 AM,1/4/2020 11:00:00 PM,AEP,14562
1/5/2020 4:00:00 AM,1/4/2020 11:00:00 PM,1/5/2020 5:00:00 AM,1/5/2020 12:00:00 AM,AEP,14081
1/5/2020 5:00:00 AM,1/5/2020 12:00:00 AM,1/5/2020 6:00:00 AM,1/5/2020 1:00:00 AM,AEP,13781
1/5/2020 6:00:00 AM,1/5/2020 1:00:00 AM,1/5/2020 7:00:00 AM,1/5/2020 2:00:00 AM,AEP,13529
1/5/2020 7:00:00 AM,1/5/2020 2:00:00 AM,1/5/2020 8:00:00 AM,1/5/2020 3:00:00 AM,AEP,13463
1/5/2020 8:00:00 AM,1/5/2020 3:00:00 AM,1/5/2020 9:00:00 AM,1/5/2020 4:00:00 AM,AEP,13383
1/5/2020 9:00:00 AM,1/5/2020 4:00:00 AM,1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,AEP,13468
1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,AEP,13640
1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,AEP,13955
1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,AEP,14422
1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,AEP,14757
1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,AEP,14945
1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,AEP,14919
1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,AEP,14766
1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,AEP,14583
1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,AEP,14331
1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,1/5/2020 8:00:00 PM,1/5/2020 3:00:00 PM,AEP,13992
1/5/2020 8:00:00 PM,1/5/2020 3:00:00 PM,1/5/2020 9:00:00 PM,1/5/2020 4:00:00 PM,AEP,13880
1/5/2020 9:00:00 PM,1/5/2020 4:00:00 PM,1/5/2020 10:00:00 PM,1/5/2020 5:00:00 PM,AEP,14267
1/5/2020 10:00:00 PM,1/5/2020 5:00:00 PM,1/5/2020 11:00:00 PM,1/5/2020 6:00:00 PM,AEP,15095
1/5/2020 11:00:00 PM,1/5/2020 6:00:00 PM,1/6/2020 12:00:00 AM,1/5/2020 7:00:00 PM,AEP,15605
1/6/2020 12:00:00 AM,1/5/2020 7:00:00 PM,1/6/2020 1:00:00 AM,1/5/2020 8:00:00 PM,AEP,15647
1/6/2020 1:00:00 AM,1/5/2020 8:00:00 PM,1/6/2020 2:00:00 AM,1/5/2020 9:00:00 PM,AEP,15566
1/6/2020 2:00:00 AM,1/5/2020 9:00:00 PM,1/6/2020 3:00:00 AM,1/5/2020 10:00:00 PM,AEP,15149
1/6/2020 3:00:00 AM,1/5/2020 10:00:00 PM,1/6/2020 4:00:00 AM,1/5/2020 11:00:00 PM,AEP,14518
1/6/2020 4:00:00 AM,1/5/2020 11:00:00 PM,1/6/2020 5:00:00 AM,1/6/2020 12:00:00 AM,AEP,14127
1/6/2020 5:00:00 AM,1/6/2020 12:00:00 AM,1/6/2020 6:00:00 AM,1/6/2020 1:00:00 AM,AEP,13815
1/6/2020 6:00:00 AM,1/6/2020 1:00:00 AM,1/6/2020 7:00:00 AM,1/6/2020 2:00:00 AM,AEP,13625
1/6/2020 7:00:00 AM,1/6/2020 2:00:00 AM,1/6/2020 8:00:00 AM,1/6/2020 3:00:00 AM,AEP,13521
1/6/2020 8:00:00 AM,1/6/2020 3:00:00 AM,1/6/2020 9:00:00 AM,1/6/2020 4:00:00 AM,AEP,13657
1/6/2020 9:00:00 AM,1/6/2020 4:00:00 AM,1/6/2020 10:00:00 AM,1/6/2020 5:00:00 AM,AEP,14063
1/6/2020 10:00:00 AM,1/6/2020 5:00:00 AM,1/6/2020 11:00:00 AM,1/6/2020 6:00:00 AM,AEP,14889
1/6/2020 11:00:00 AM,1/6/2020 6:00:00 AM,1/6/2020 12:00:00 PM,1/6/2020 7:00:00 AM,AEP,16151
1/6/2020 12:00:00 PM,1/6/2020 7:00:00 AM,1/6/2020 1:00:00 PM,1/6/2020 8:00:00 AM,AEP,16872
1/6/2020 1:00:00 PM,1/6/2020 8:00:00 AM,1/6/2020 2:00:00 PM,1/6/2020 9:00:00 AM,AEP,16767
1/6/2020 2:00:00 PM,1/6/2020 9:00:00 AM,1/6/2020 3:00:00 PM,1/6/2020 10:00:00 AM,AEP,16330
1/6/2020 3:00:00 PM,1/6/2020 10:00:00 AM,1/6/2020 4:00:00 PM,1/6/2020 11:00:00 AM,AEP,16006
1/6/2020 4:00:00 PM,1/6/2020 11:00:00 AM,1/6/2020 5:00:00 PM,1/6/2020 12:00:00 PM,AEP,15527
1/6/2020 5:00:00 PM,1/6/2020 12:00:00 PM,1/6/2020 6:00:00 PM,1/6/2020 1:00:00 PM,AEP,15224
1/6/2020 6:00:00 PM,1/6/2020 1:00:00 PM,1/6/2020 7:00:00 PM,1/6/2020 2:00:00 PM,AEP,14973
1/6/2020 7:00:00 PM,1/6/2020 2:00:00 PM,1/6/2020 8:00:00 PM,1/6/2020 3:00:00 PM,AEP,14596
1/6/2020 8:00:00 PM,1/6/2020 3:00:00 PM,1/6/2020 9:00:00 PM,1/6/2020 4:00:00 PM,AEP,14402
1/6/2020 9:00:00 PM,1/6/2020 4:00:00 PM,1/6/2020 10:00:00 PM,1/6/2020 5:00:00 PM,AEP,14653
1/6/2020 10:00:00 PM,1/6/2020 5:00:00 PM,1/6/2020 11:00:00 PM,1/6/2020 6:00:00 PM,AEP,15454
1/6/2020 11:00:00 PM,1/6/2020 6:00:00 PM,1/7/2020 12:00:00 AM,1/6/2020 7:00:00 PM,AEP,16244
1/7/2020 12:00:00 AM,1/6/2020 7:00:00 PM,1/7/2020 1:00:00 AM,1/6/2020 8:00:00 PM,AEP,16403
1/7/2020 1:00:00 AM,1/6/2020 8:00:00 PM,1/7/2020 2:00:00 AM,1/6/2020 9:00:00 PM,AEP,16310
1/7/2020 2:00:00 AM,1/6/2020 9:00:00 PM,1/7/2020 3:00:00 AM,1/6/2020 10:00:00 PM,AEP,16060
1/7/2020 3:00:00 AM,1/6/2020 10:00:00 PM,1/7/2020 4:00:00 AM,1/6/2020 11:00:00 PM,AEP,15523
1/7/2020 4:00:00 AM,1/6/2020 11:00:00 PM,1/7/2020 5:00:00 AM,1/7/2020 12:00:00 AM,AEP,14975
1/7/2020 5:00:00 AM,1/7/2020 12:00:00 AM,1/7/2020 6:00:00 AM,1/7/2020 1:00:00 AM,AEP,14691
1/7/2020 6:00:00 AM,1/7/2020 1:00:00 AM,1/7/2020 7:00:00 AM,1/7/2020 2:00:00 AM,AEP,14496
1/7/2020 7:00:00 AM,1/7/2020 2:00:00 AM,1/7/2020 8:00:00 AM,1/7/2020 3:00:00 AM,AEP,14475
1/7/2020 8:00:00 AM,1/7/2020 3:00:00 AM,1/7/2020 9:00:00 AM,1/7/2020 4:00:00 AM,AEP,14500
1/7/2020 9:00:00 AM,1/7/2020 4:00:00 AM,1/7/2020 10:00:00 AM,1/7/2020 5:00:00 AM,AEP,14762
1/7/2020 10:00:00 AM,1/7/2020 5:00:00 AM,1/7/2020 11:00:00 AM,1/7/2020 6:00:00 AM,AEP,15426
1/7/2020 11:00:00 AM,1/7/2020 6:00:00 AM,1/7/2020 12:00:00 PM,1/7/2020 7:00:00 AM,AEP,16392
1/7/2020 12:00:00 PM,1/7/2020 7:00:00 AM,1/7/2020 1:00:00 PM,1/7/2020 8:00:00 AM,AEP,17163
1/7/2020 1:00:00 PM,1/7/2020 8:00:00 AM,1/7/2020 2:00:00 PM,1/7/2020 9:00:00 AM,AEP,17203
1/7/2020 2:00:00 PM,1/7/2020 9:00:00 AM,1/7/2020 3:00:00 PM,1/7/2020 10:00:00 AM,AEP,16942
1/7/2020 3:00:00 PM,1/7/2020 10:00:00 AM,1/7/2020 4:00:00 PM,1/7/2020 11:00:00 AM,AEP,16591
1/7/2020 4:00:00 PM,1/7/2020 11:00:00 AM,1/7/2020 5:00:00 PM,1/7/2020 12:00:00 PM,AEP,16209
1/7/2020 5:00:00 PM,1/7/2020 12:00:00 PM,1/7/2020 6:00:00 PM,1/7/2020 1:00:00 PM,AEP,15934
1/7/2020 6:00:00 PM,1/7/2020 1:00:00 PM,1/7/2020 7:00:00 PM,1/7/2020 2:00:00 PM,AEP,15599
1/7/2020 7:00:00 PM,1/7/2020 2:00:00 PM,1/7/2020 8:00:00 PM,1/7/2020 3:00:00 PM,AEP,15261
1/7/2020 8:00:00 PM,1/7/2020 3:00:00 PM,1/7/2020 9:00:00 PM,1/7/2020 4:00:00 PM,AEP,15038
1/7/2020 9:00:00 PM,1/7/2020 4:00:00 PM,1/7/2020 10:00:00 PM,1/7/2020 5:00:00 PM,AEP,15277
1/7/2020 10:00:00 PM,1/7/2020 5:00:00 PM,1/7/2020 11:00:00 PM,1/7/2020 6:00:00 PM,AEP,16066
1/7/2020 11:00:00 PM,1/7/2020 6:00:00 PM,1/8/2020 12:00:00 AM,1/7/2020 7:00:00 PM,AEP,16663
1/8/2020 12:00:00 AM,1/7/2020 7:00:00 PM,1/8/2020 1:00:00 AM,1/7/2020 8:00:00 PM,AEP,16700
1/8/2020 1:00:00 AM,1/7/2020 8:00:00 PM,1/8/2020 2:00:00 AM,1/7/2020 9:00:00 PM,AEP,16636
1/8/2020 2:00:00 AM,1/7/2020 9:00:00 PM,1/8/2020 3:00:00 AM,1/7/2020 10:00:00 PM,AEP,16209
1/8/2020 3:00:00 AM,1/7/2020 10:00:00 PM,1/8/2020 4:00:00 AM,1/7/2020 11:00:00 PM,AEP,15641
1/8/2020 4:00:00 AM,1/7/2020 11:00:00 PM,1/8/2020 5:00:00 AM,1/8/2020 12:00:00 AM,AEP,15000
1/8/2020 5:00:00 AM,1/8/2020 12:00:00 AM,1/8/2020 6:00:00 AM,1/8/2020 1:00:00 AM,AEP,14514
1/8/2020 6:00:00 AM,1/8/2020 1:00:00 AM,1/8/2020 7:00:00 AM,1/8/2020 2:00:00 AM,AEP,14329
1/8/2020 7:00:00 AM,1/8/2020 2:00:00 AM,1/8/2020 8:00:00 AM,1/8/2020 3:00:00 AM,AEP,14278
1/8/2020 8:00:00 AM,1/8/2020 3:00:00 AM,1/8/2020 9:00:00 AM,1/8/2020 4:00:00 AM,AEP,14283
1/8/2020 9:00:00 AM,1/8/2020 4:00:00 AM,1/8/2020 10:00:00 AM,1/8/2020 5:00:00 AM,AEP,14644
1/8/2020 10:00:00 AM,1/8/2020 5:00:00 AM,1/8/2020 11:00:00 AM,1/8/2020 6:00:00 AM,AEP,15504
1/8/2020 11:00:00 AM,1/8/2020 6:00:00 AM,1/8/2020 12:00:00 PM,1/8/2020 7:00:00 AM,AEP,16717
1/8/2020 12:00:00 PM,1/8/2020 7:00:00 AM,1/8/2020 1:00:00 PM,1/8/2020 8:00:00 AM,AEP,17444
1/8/2020 1:00:00 PM,1/8/2020 8:00:00 AM,1/8/2020 2:00:00 PM,1/8/2020 9:00:00 AM,AEP,17315
1/8/2020 2:00:00 PM,1/8/2020 9:00:00 AM,1/8/2020 3:00:00 PM,1/8/2020 10:00:00 AM,AEP,16934
1/8/2020 3:00:00 PM,1/8/2020 10:00:00 AM,1/8/2020 4:00:00 PM,1/8/2020 11:00:00 AM,AEP,16599
1/8/2020 4:00:00 PM,1/8/2020 11:00:00 AM,1/8/2020 5:00:00 PM,1/8/2020 12:00:00 PM,AEP,16298
1/8/2020 5:00:00 PM,1/8/2020 12:00:00 PM,1/8/2020 6:00:00 PM,1/8/2020 1:00:00 PM,AEP,15991
1/8/2020 6:00:00 PM,1/8/2020 1:00:00 PM,1/8/2020 7:00:00 PM,1/8/2020 2:00:00 PM,AEP,15949
1/8/2020 7:00:00 PM,1/8/2020 2:00:00 PM,1/8/2020 8:00:00 PM,1/8/2020 3:00:00 PM,AEP,15576
1/8/2020 8:00:00 PM,1/8/2020 3:00:00 PM,1/8/2020 9:00:00 PM,1/8/2020 4:00:00 PM,AEP,15435
1/8/2020 9:00:00 PM,1/8/2020 4:00:00 PM,1/8/2020 10:00:00 PM,1/8/2020 5:00:00 PM,AEP,15702
1/8/2020 10:00:00 PM,1/8/2020 5:00:00 PM,1/8/2020 11:00:00 PM,1/8/2020 6:00:00 PM,AEP,16444
1/8/2020 11:00:00 PM,1/8/2020 6:00:00 PM,1/9/2020 12:00:00 AM,1/8/2020 7:00:00 PM,AEP,17157
1/9/2020 12:00:00 AM,1/8/2020 7:00:00 PM,1/9/2020 1:00:00 AM,1/8/2020 8:00:00 PM,AEP,17215
1/9/2020 1:00:00 AM,1/8/2020 8:00:00 PM,1/9/2020 2:00:00 AM,1/8/2020 9:00:00 PM,AEP,17172
1/9/2020 2:00:00 AM,1/8/2020 9:00:00 PM,1/9/2020 3:00:00 AM,1/8/2020 10:00:00 PM,AEP,16913
1/9/2020 3:00:00 AM,1/8/2020 10:00:00 PM,1/9/2020 4:00:00 AM,1/8/2020 11:00:00 PM,AEP,16307
1/9/2020 4:00:00 AM,1/8/2020 11:00:00 PM,1/9/2020 5:00:00 AM,1/9/2020 12:00:00 AM,AEP,15771
1/9/2020 5:00:00 AM,1/9/2020 12:00:00 AM,1/9/2020 6:00:00 AM,1/9/2020 1:00:00 AM,AEP,15453
1/9/2020 6:00:00 AM,1/9/2020 1:00:00 AM,1/9/2020 7:00:00 AM,1/9/2020 2:00:00 AM,AEP,15344
1/9/2020 7:00:00 AM,1/9/2020 2:00:00 AM,1/9/2020 8:00:00 AM,1/9/2020 3:00:00 AM,AEP,15371
